id,transaction_id,item,item_category,quantity,price_per_unit,total_spent,spending_category,payment_method,payment_type,location,transaction_date,transaction_month,transaction_day,day_type
2059,TXN_5589433,Cake,Dessert,2,3,6.00,Medium,Cash,Cash,In-store,2023-03-13,March,Monday,Weekday
2060,TXN_1672708,Salad,Food,4,5,20.00,High,Unknown,Unknown,Unknown,2023-04-04,April,Tuesday,Weekday
2061,TXN_4386732,Smoothie,Drink,4,4,16.00,High,Cash,Cash,Unknown,2023-08-01,August,Tuesday,Weekday
2062,TXN_4979250,Tea,Drink,3,1.5,4.50,Low,Cash,Cash,In-store,2023-11-01,November,Wednesday,Weekday
2063,TXN_4983903,Unknown,Unknown,5,4,20.00,High,Unknown,Unknown,Unknown,2023-09-18,September,Monday,Weekday
2064,TXN_2809397,Salad,Food,2,5,10.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-09-13,September,Wednesday,Weekday
2065,TXN_8043642,Salad,Food,4,5,20.00,High,Cash,Cash,In-store,2023-06-12,June,Monday,Weekday
2066,TXN_8752130,Juice,Drink,2,3,6.00,Medium,"Credit Card",Electronic,Takeaway,2023-10-23,October,Monday,Weekday
2067,TXN_1223805,Juice,Drink,3,3,9.00,Medium,Unknown,Unknown,In-store,2023-07-04,July,Tuesday,Weekday
2068,TXN_9944832,Coffee,Drink,3,2,6.00,Medium,Unknown,Unknown,Unknown,2023-12-25,December,Monday,Weekday
2069,TXN_3879110,Unknown,Unknown,4,1,4.00,Low,"Credit Card",Electronic,Takeaway,2023-03-18,March,Saturday,Weekend
2070,TXN_9639317,Cake,Dessert,3,3,9.00,Medium,Cash,Cash,Unknown,2023-12-28,December,Thursday,Weekday
2071,TXN_9551491,Salad,Food,1,5,5.00,Medium,Unknown,Unknown,Unknown,2023-07-13,July,Thursday,Weekday
2072,TXN_7707761,Tea,Drink,3,1.5,4.50,Low,"Credit Card",Electronic,Unknown,2023-03-08,March,Wednesday,Weekday
2073,TXN_3033987,Cake,Dessert,4,3,12.00,Medium,Cash,Cash,Unknown,2023-03-13,March,Monday,Weekday
2074,TXN_3177517,Unknown,Unknown,1,1.5,1.50,Low,"Credit Card",Electronic,In-store,2023-02-22,February,Wednesday,Weekday
2075,TXN_2732570,Cookie,Dessert,3,1,3.00,Low,"Digital Wallet",Electronic,Unknown,2023-06-23,June,Friday,Weekday
2076,TXN_5353855,Unknown,Unknown,3,4,12.00,Medium,"Credit Card",Electronic,Takeaway,2023-12-24,December,Sunday,Weekend
2077,TXN_9104781,Sandwich,Food,2,4,8.00,Medium,Unknown,Unknown,Unknown,2023-07-03,July,Monday,Weekday
2078,TXN_3106811,Juice,Drink,3,3,9.00,Medium,Cash,Cash,Takeaway,2023-09-27,September,Wednesday,Weekday
2079,TXN_7876775,Coffee,Drink,5,2,10.00,Medium,Unknown,Unknown,Takeaway,2023-02-09,February,Thursday,Weekday
2080,TXN_3475342,Juice,Drink,3,3,9.00,Medium,Unknown,Unknown,In-store,2023-04-24,April,Monday,Weekday
2081,TXN_7566250,Salad,Food,3,5,15.00,High,Unknown,Unknown,Takeaway,2023-06-04,June,Sunday,Weekend
2082,TXN_8017663,Coffee,Drink,2,2,4.00,Low,Unknown,Unknown,Unknown,2023-05-18,May,Thursday,Weekday
2083,TXN_3365018,Juice,Drink,5,3,15.00,High,Cash,Cash,Takeaway,2023-02-06,February,Monday,Weekday
2084,TXN_6309965,Cake,Dessert,5,3,15.00,High,"Digital Wallet",Electronic,Takeaway,2023-06-14,June,Wednesday,Weekday
2085,TXN_1487762,Tea,Drink,3,1.5,4.50,Low,Unknown,Unknown,Unknown,2023-02-07,February,Tuesday,Weekday
2086,TXN_2661443,Juice,Drink,2,3,6.00,Medium,"Credit Card",Electronic,Unknown,2023-06-30,June,Friday,Weekday
2087,TXN_4592205,Cookie,Dessert,3,1,3.00,Low,"Credit Card",Electronic,In-store,2023-12-30,December,Saturday,Weekend
2088,TXN_9207050,Cookie,Dessert,5,1,5.00,Medium,"Digital Wallet",Electronic,In-store,2023-07-21,July,Friday,Weekday
2089,TXN_6660755,Cookie,Dessert,2,1,2.00,Low,"Credit Card",Electronic,In-store,2023-05-16,May,Tuesday,Weekday
2090,TXN_5351656,Tea,Drink,1,1.5,1.50,Low,Unknown,Unknown,Takeaway,2023-03-02,March,Thursday,Weekday
2091,TXN_3290872,Cake,Dessert,2,3,6.00,Medium,"Credit Card",Electronic,In-store,2023-06-13,June,Tuesday,Weekday
2092,TXN_8905718,Tea,Drink,5,1.5,7.50,Medium,Unknown,Unknown,In-store,2023-09-07,September,Thursday,Weekday
2093,TXN_8800818,Cake,Dessert,2,3,6.00,Medium,"Digital Wallet",Electronic,Unknown,2023-09-28,September,Thursday,Weekday
2094,TXN_1938148,Cake,Dessert,2,3,6.00,Medium,"Credit Card",Electronic,Takeaway,2023-06-07,June,Wednesday,Weekday
2095,TXN_5707386,Tea,Drink,5,1.5,7.50,Medium,Unknown,Unknown,Takeaway,2023-06-28,June,Wednesday,Weekday
2096,TXN_2024598,Sandwich,Food,1,4,4.00,Low,"Digital Wallet",Electronic,In-store,2023-01-01,January,Sunday,Weekend
2097,TXN_1145592,Juice,Drink,1,3,3.00,Low,"Credit Card",Electronic,Takeaway,2023-09-11,September,Monday,Weekday
2098,TXN_7145872,Salad,Food,5,5,25.00,High,"Digital Wallet",Electronic,Takeaway,2023-04-15,April,Saturday,Weekend
2099,TXN_2670487,Coffee,Drink,3,2,6.00,Medium,"Digital Wallet",Electronic,Unknown,2023-10-20,October,Friday,Weekday
2100,TXN_8140560,Cake,Dessert,5,3,15.00,High,Unknown,Unknown,Takeaway,2023-06-29,June,Thursday,Weekday
2101,TXN_9485101,Cookie,Dessert,2,1,2.00,Low,Cash,Cash,Takeaway,2023-11-01,November,Wednesday,Weekday
2102,TXN_6591756,Cookie,Dessert,5,1,5.00,Medium,Unknown,Unknown,Unknown,2023-03-09,March,Thursday,Weekday
2103,TXN_9667219,Juice,Drink,4,3,12.00,Medium,Cash,Cash,In-store,2023-10-09,October,Monday,Weekday
2104,TXN_9004306,Coffee,Drink,4,2,8.00,Medium,"Credit Card",Electronic,In-store,2023-05-26,May,Friday,Weekday
2105,TXN_3119835,Tea,Drink,2,1.5,3.00,Low,"Digital Wallet",Electronic,In-store,2023-03-01,March,Wednesday,Weekday
2106,TXN_7899686,Unknown,Unknown,1,4,4.00,Low,"Digital Wallet",Electronic,Takeaway,2023-09-09,September,Saturday,Weekend
2108,TXN_7092761,Salad,Food,4,5,20.00,High,Unknown,Unknown,Unknown,2023-05-11,May,Thursday,Weekday
2109,TXN_7014091,Coffee,Drink,5,2,10.00,Medium,Cash,Cash,In-store,2023-11-26,November,Sunday,Weekend
2110,TXN_6360436,Cake,Dessert,2,3,6.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-09-13,September,Wednesday,Weekday
2111,TXN_7107807,Cookie,Dessert,1,1,1.00,Low,"Digital Wallet",Electronic,Unknown,2023-11-01,November,Wednesday,Weekday
2112,TXN_3295247,Coffee,Drink,5,2,10.00,Medium,"Digital Wallet",Electronic,Unknown,2023-08-25,August,Friday,Weekday
2113,TXN_5698925,Juice,Drink,2,3,6.00,Medium,Unknown,Unknown,In-store,2023-04-08,April,Saturday,Weekend
2114,TXN_5822344,Sandwich,Food,5,4,20.00,High,Cash,Cash,In-store,2023-09-27,September,Wednesday,Weekday
2115,TXN_6662213,Sandwich,Food,4,4,16.00,High,"Digital Wallet",Electronic,Unknown,2023-01-18,January,Wednesday,Weekday
2116,TXN_4266069,Coffee,Drink,1,2,2.00,Low,Unknown,Unknown,Unknown,2023-12-25,December,Monday,Weekday
2117,TXN_1336900,Coffee,Drink,5,2,10.00,Medium,"Credit Card",Electronic,Unknown,2023-01-16,January,Monday,Weekday
2118,TXN_9470768,Smoothie,Drink,5,4,20.00,High,"Credit Card",Electronic,Unknown,2023-09-27,September,Wednesday,Weekday
2119,TXN_2250785,Cake,Dessert,1,3,3.00,Low,Cash,Cash,Unknown,2023-03-19,March,Sunday,Weekend
2120,TXN_1540181,Tea,Drink,3,1.5,4.50,Low,Unknown,Unknown,Takeaway,2023-08-17,August,Thursday,Weekday
2121,TXN_8122340,Coffee,Drink,4,2,8.00,Medium,"Credit Card",Electronic,Unknown,2023-06-09,June,Friday,Weekday
2122,TXN_6688020,Salad,Food,5,5,25.00,High,Unknown,Unknown,Unknown,2023-09-05,September,Tuesday,Weekday
2123,TXN_9911498,Coffee,Drink,4,2,8.00,Medium,Cash,Cash,In-store,2023-03-27,March,Monday,Weekday
2124,TXN_4181147,Coffee,Drink,4,2,8.00,Medium,Unknown,Unknown,Takeaway,2023-02-18,February,Saturday,Weekend
2126,TXN_7211792,Tea,Drink,3,1.5,4.50,Low,Unknown,Unknown,Takeaway,2023-11-27,November,Monday,Weekday
2127,TXN_3741325,Sandwich,Food,5,4,20.00,High,"Digital Wallet",Electronic,Unknown,2023-07-04,July,Tuesday,Weekday
2128,TXN_6568978,Cake,Dessert,3,3,9.00,Medium,"Digital Wallet",Electronic,Unknown,2023-03-12,March,Sunday,Weekend
2129,TXN_8658970,Salad,Food,3,5,15.00,High,"Credit Card",Electronic,Unknown,2023-09-03,September,Sunday,Weekend
2130,TXN_6670607,Juice,Drink,5,3,15.00,High,Unknown,Unknown,Takeaway,2023-01-06,January,Friday,Weekday
2131,TXN_2887971,Smoothie,Drink,2,4,8.00,Medium,"Digital Wallet",Electronic,Unknown,2023-06-26,June,Monday,Weekday
2132,TXN_9773606,Tea,Drink,2,1.5,3.00,Low,Cash,Cash,Takeaway,2023-12-04,December,Monday,Weekday
2133,TXN_9865855,Coffee,Drink,3,2,6.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-04-18,April,Tuesday,Weekday
2134,TXN_9762035,Smoothie,Drink,1,4,4.00,Low,Cash,Cash,Takeaway,2023-08-21,August,Monday,Weekday
2135,TXN_8913492,Sandwich,Food,4,4,16.00,High,"Credit Card",Electronic,In-store,2023-12-25,December,Monday,Weekday
2136,TXN_4493661,Sandwich,Food,1,4,4.00,Low,Cash,Cash,Unknown,2023-07-08,July,Saturday,Weekend
2137,TXN_5625086,Sandwich,Food,1,4,4.00,Low,"Credit Card",Electronic,In-store,2023-06-17,June,Saturday,Weekend
2138,TXN_5339625,Smoothie,Drink,5,4,20.00,High,"Digital Wallet",Electronic,Unknown,2023-06-29,June,Thursday,Weekday
2139,TXN_2690222,Unknown,Unknown,4,3,12.00,Medium,Unknown,Unknown,Unknown,2023-01-01,January,Sunday,Weekend
2140,TXN_9657636,Cake,Dessert,1,3,3.00,Low,Cash,Cash,Takeaway,2023-07-08,July,Saturday,Weekend
2141,TXN_5767429,Cake,Dessert,2,3,6.00,Medium,Unknown,Unknown,Unknown,2023-03-19,March,Sunday,Weekend
2142,TXN_1375992,Coffee,Drink,5,2,10.00,Medium,"Credit Card",Electronic,In-store,2023-03-23,March,Thursday,Weekday
2143,TXN_4435352,Salad,Food,2,5,10.00,Medium,"Credit Card",Electronic,Unknown,2023-05-03,May,Wednesday,Weekday
2144,TXN_2077318,Juice,Drink,2,3,6.00,Medium,"Digital Wallet",Electronic,In-store,2023-08-24,August,Thursday,Weekday
2145,TXN_1009421,Cookie,Dessert,4,1,4.00,Low,Cash,Cash,Takeaway,2023-02-21,February,Tuesday,Weekday
2146,TXN_8232653,Salad,Food,5,5,25.00,High,Cash,Cash,Unknown,2023-04-21,April,Friday,Weekday
2147,TXN_5369243,Smoothie,Drink,4,4,16.00,High,Cash,Cash,Takeaway,2023-11-16,November,Thursday,Weekday
2148,TXN_4624436,Sandwich,Food,1,4,4.00,Low,Unknown,Unknown,Unknown,2023-05-22,May,Monday,Weekday
2149,TXN_2939667,Unknown,Unknown,1,3,3.00,Low,Unknown,Unknown,In-store,2023-12-21,December,Thursday,Weekday
2150,TXN_6158865,Cookie,Dessert,1,1,1.00,Low,"Digital Wallet",Electronic,Unknown,2023-11-27,November,Monday,Weekday
2151,TXN_7293241,Unknown,Unknown,1,2,2.00,Low,"Digital Wallet",Electronic,Unknown,2023-08-27,August,Sunday,Weekend
2152,TXN_6148337,Cookie,Dessert,2,1,2.00,Low,Unknown,Unknown,In-store,2023-09-27,September,Wednesday,Weekday
2153,TXN_1827212,Sandwich,Food,5,4,20.00,High,Unknown,Unknown,Unknown,2023-12-22,December,Friday,Weekday
2154,TXN_9096951,Smoothie,Drink,3,4,12.00,Medium,Cash,Cash,Takeaway,2023-06-28,June,Wednesday,Weekday
2155,TXN_4809548,Smoothie,Drink,3,4,12.00,Medium,Unknown,Unknown,Takeaway,2023-11-04,November,Saturday,Weekend
2156,TXN_7080148,Cake,Dessert,3,3,9.00,Medium,Unknown,Unknown,Unknown,2023-12-30,December,Saturday,Weekend
2157,TXN_2224935,Coffee,Drink,1,2,2.00,Low,"Digital Wallet",Electronic,Unknown,2023-04-15,April,Saturday,Weekend
2158,TXN_4275169,Salad,Food,1,5,5.00,Medium,Unknown,Unknown,Takeaway,2023-06-27,June,Tuesday,Weekday
2159,TXN_9522045,Coffee,Drink,3,2,6.00,Medium,Unknown,Unknown,Unknown,2023-05-30,May,Tuesday,Weekday
2160,TXN_9005396,Juice,Drink,4,3,12.00,Medium,Cash,Cash,Unknown,2023-08-10,August,Thursday,Weekday
2161,TXN_6128966,Sandwich,Food,3,4,12.00,Medium,Unknown,Unknown,Unknown,2023-12-18,December,Monday,Weekday
2162,TXN_2466036,Coffee,Drink,5,2,10.00,Medium,Unknown,Unknown,Takeaway,2023-08-31,August,Thursday,Weekday
2163,TXN_5475746,Cake,Dessert,3,3,9.00,Medium,"Credit Card",Electronic,In-store,2023-08-20,August,Sunday,Weekend
2164,TXN_7090165,Sandwich,Food,5,4,20.00,High,"Digital Wallet",Electronic,In-store,2023-08-30,August,Wednesday,Weekday
2165,TXN_6071339,Coffee,Drink,5,2,10.00,Medium,Cash,Cash,Takeaway,2023-10-17,October,Tuesday,Weekday
2166,TXN_9533792,Cookie,Dessert,3,1,3.00,Low,"Digital Wallet",Electronic,In-store,2023-09-01,September,Friday,Weekday
2167,TXN_9540864,Cookie,Dessert,2,1,2.00,Low,"Digital Wallet",Electronic,Takeaway,2023-08-07,August,Monday,Weekday
2168,TXN_4995910,Cake,Dessert,5,3,15.00,High,Unknown,Unknown,Unknown,2023-03-10,March,Friday,Weekday
2169,TXN_6389404,Juice,Drink,5,3,15.00,High,"Digital Wallet",Electronic,In-store,2023-11-20,November,Monday,Weekday
2170,TXN_9174916,Coffee,Drink,3,2,6.00,Medium,"Credit Card",Electronic,Unknown,2023-06-21,June,Wednesday,Weekday
2171,TXN_8724474,Unknown,Unknown,5,5,25.00,High,Cash,Cash,Unknown,2023-08-04,August,Friday,Weekday
2172,TXN_8121601,Juice,Drink,4,3,12.00,Medium,Unknown,Unknown,In-store,2023-07-02,July,Sunday,Weekend
2173,TXN_8199524,Cake,Dessert,5,3,15.00,High,Cash,Cash,Unknown,2023-12-01,December,Friday,Weekday
2174,TXN_5882077,Sandwich,Food,3,4,12.00,Medium,Unknown,Unknown,Takeaway,2023-03-10,March,Friday,Weekday
2175,TXN_1212652,Juice,Drink,3,3,9.00,Medium,"Credit Card",Electronic,Unknown,2023-01-30,January,Monday,Weekday
2176,TXN_3163681,Sandwich,Food,2,4,8.00,Medium,Unknown,Unknown,Unknown,2023-05-11,May,Thursday,Weekday
2177,TXN_1799247,Coffee,Drink,3,2,6.00,Medium,Unknown,Unknown,Unknown,2023-01-25,January,Wednesday,Weekday
2178,TXN_2849719,Coffee,Drink,5,2,10.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-06-23,June,Friday,Weekday
2179,TXN_5745054,Smoothie,Drink,1,4,4.00,Low,"Credit Card",Electronic,Unknown,2023-01-26,January,Thursday,Weekday
2180,TXN_9623460,Sandwich,Food,3,4,12.00,Medium,"Digital Wallet",Electronic,In-store,2023-01-17,January,Tuesday,Weekday
2181,TXN_3499226,Juice,Drink,1,3,3.00,Low,"Credit Card",Electronic,Takeaway,2023-09-08,September,Friday,Weekday
2182,TXN_3359704,Salad,Food,3,5,15.00,High,"Digital Wallet",Electronic,In-store,2023-07-23,July,Sunday,Weekend
2183,TXN_3893480,Cookie,Dessert,3,1,3.00,Low,Unknown,Unknown,Unknown,2023-12-24,December,Sunday,Weekend
2184,TXN_7093219,Smoothie,Drink,4,4,16.00,High,"Credit Card",Electronic,Unknown,2023-06-06,June,Tuesday,Weekday
2185,TXN_2614271,Unknown,Unknown,2,4,8.00,Medium,"Digital Wallet",Electronic,Unknown,2023-08-03,August,Thursday,Weekday
2186,TXN_2444408,Sandwich,Food,2,4,8.00,Medium,"Digital Wallet",Electronic,In-store,2023-05-11,May,Thursday,Weekday
2187,TXN_8295765,Cake,Dessert,4,3,12.00,Medium,Unknown,Unknown,Takeaway,2023-04-05,April,Wednesday,Weekday
2188,TXN_2475111,Cookie,Dessert,3,1,3.00,Low,Unknown,Unknown,Takeaway,2023-03-31,March,Friday,Weekday
2189,TXN_1324760,Tea,Drink,4,1.5,6.00,Medium,Cash,Cash,In-store,2023-01-18,January,Wednesday,Weekday
2190,TXN_3296152,Salad,Food,3,5,15.00,High,"Credit Card",Electronic,In-store,2023-10-20,October,Friday,Weekday
2191,TXN_8292441,Salad,Food,1,5,5.00,Medium,Cash,Cash,Takeaway,2023-09-15,September,Friday,Weekday
2192,TXN_5157855,Salad,Food,1,5,5.00,Medium,"Digital Wallet",Electronic,Unknown,2023-08-18,August,Friday,Weekday
2193,TXN_6663486,Coffee,Drink,3,2,6.00,Medium,Unknown,Unknown,Unknown,2023-11-02,November,Thursday,Weekday
2194,TXN_2887411,Smoothie,Drink,2,4,8.00,Medium,Cash,Cash,In-store,2023-01-16,January,Monday,Weekday
2195,TXN_3792125,Salad,Food,5,5,25.00,High,"Credit Card",Electronic,In-store,2023-08-25,August,Friday,Weekday
2196,TXN_7543369,Tea,Drink,5,1.5,7.50,Medium,"Digital Wallet",Electronic,Takeaway,2023-11-18,November,Saturday,Weekend
2197,TXN_7021504,Cookie,Dessert,2,1,2.00,Low,Unknown,Unknown,In-store,2023-05-31,May,Wednesday,Weekday
2198,TXN_9561441,Tea,Drink,5,1.5,7.50,Medium,Cash,Cash,In-store,2023-11-11,November,Saturday,Weekend
2199,TXN_8608811,Cake,Dessert,5,3,15.00,High,"Credit Card",Electronic,Takeaway,2023-01-05,January,Thursday,Weekday
2200,TXN_5595584,Smoothie,Drink,2,4,8.00,Medium,Unknown,Unknown,In-store,2023-10-19,October,Thursday,Weekday
2201,TXN_4368729,Coffee,Drink,3,2,6.00,Medium,"Digital Wallet",Electronic,In-store,2023-06-11,June,Sunday,Weekend
2202,TXN_1158197,Coffee,Drink,2,2,4.00,Low,Unknown,Unknown,Takeaway,2023-05-21,May,Sunday,Weekend
2203,TXN_5072156,Tea,Drink,3,1.5,4.50,Low,"Digital Wallet",Electronic,Takeaway,2023-07-24,July,Monday,Weekday
2204,TXN_3633955,Sandwich,Food,4,4,16.00,High,Cash,Cash,In-store,2023-09-20,September,Wednesday,Weekday
2205,TXN_5763520,Unknown,Unknown,1,5,5.00,Medium,Unknown,Unknown,Unknown,2023-01-17,January,Tuesday,Weekday
2206,TXN_2761949,Salad,Food,3,5,15.00,High,"Credit Card",Electronic,In-store,2023-10-01,October,Sunday,Weekend
2207,TXN_4877933,Juice,Drink,5,3,15.00,High,"Digital Wallet",Electronic,In-store,2023-01-12,January,Thursday,Weekday
2208,TXN_4967355,Sandwich,Food,2,4,8.00,Medium,Unknown,Unknown,In-store,2023-04-25,April,Tuesday,Weekday
2209,TXN_8854384,Juice,Drink,5,3,15.00,High,Cash,Cash,Takeaway,2023-08-12,August,Saturday,Weekend
2210,TXN_8062897,Smoothie,Drink,2,4,8.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-10-02,October,Monday,Weekday
2211,TXN_3308378,Cookie,Dessert,4,1,4.00,Low,"Digital Wallet",Electronic,Unknown,2023-04-28,April,Friday,Weekday
2212,TXN_4831426,Juice,Drink,4,3,12.00,Medium,"Credit Card",Electronic,Unknown,2023-02-27,February,Monday,Weekday
2213,TXN_4355766,Cookie,Dessert,5,1,5.00,Medium,"Digital Wallet",Electronic,Unknown,2023-11-07,November,Tuesday,Weekday
2214,TXN_3995843,Unknown,Unknown,3,4,12.00,Medium,Unknown,Unknown,In-store,2023-12-31,December,Sunday,Weekend
2215,TXN_5644235,Salad,Food,4,5,20.00,High,Cash,Cash,In-store,2023-03-25,March,Saturday,Weekend
2216,TXN_4284492,Juice,Drink,3,3,9.00,Medium,Unknown,Unknown,Takeaway,2023-05-30,May,Tuesday,Weekday
2217,TXN_5331285,Sandwich,Food,3,4,12.00,Medium,"Digital Wallet",Electronic,Unknown,2023-03-12,March,Sunday,Weekend
2218,TXN_9942634,Tea,Drink,5,1.5,7.50,Medium,Unknown,Unknown,Takeaway,2023-01-17,January,Tuesday,Weekday
2219,TXN_7620397,Cookie,Dessert,4,1,4.00,Low,Unknown,Unknown,Unknown,2023-12-24,December,Sunday,Weekend
2220,TXN_7104682,Cookie,Dessert,5,1,5.00,Medium,Unknown,Unknown,Takeaway,2023-08-31,August,Thursday,Weekday
2221,TXN_5117595,Smoothie,Drink,4,4,16.00,High,Cash,Cash,In-store,2023-02-05,February,Sunday,Weekend
2223,TXN_9708144,Smoothie,Drink,3,4,12.00,Medium,Cash,Cash,Unknown,2023-04-18,April,Tuesday,Weekday
2224,TXN_6866209,Smoothie,Drink,5,4,20.00,High,"Digital Wallet",Electronic,In-store,2023-05-20,May,Saturday,Weekend
2225,TXN_3589166,Tea,Drink,1,1.5,1.50,Low,Unknown,Unknown,Unknown,2023-02-02,February,Thursday,Weekday
2226,TXN_7573801,Cake,Dessert,2,3,6.00,Medium,Unknown,Unknown,In-store,2023-12-14,December,Thursday,Weekday
2227,TXN_3943672,Sandwich,Food,4,4,16.00,High,"Credit Card",Electronic,Unknown,2023-10-21,October,Saturday,Weekend
2228,TXN_9681880,Coffee,Drink,3,2,6.00,Medium,Cash,Cash,In-store,2023-03-21,March,Tuesday,Weekday
2229,TXN_8988279,Smoothie,Drink,2,4,8.00,Medium,Unknown,Unknown,In-store,2023-08-08,August,Tuesday,Weekday
2230,TXN_2559288,Salad,Food,4,5,20.00,High,"Credit Card",Electronic,Unknown,2023-12-27,December,Wednesday,Weekday
2231,TXN_4269933,Smoothie,Drink,2,4,8.00,Medium,Unknown,Unknown,Takeaway,2023-03-28,March,Tuesday,Weekday
2232,TXN_2936975,Tea,Drink,1,1.5,1.50,Low,"Digital Wallet",Electronic,Takeaway,2023-10-05,October,Thursday,Weekday
2233,TXN_2234460,Tea,Drink,2,1.5,3.00,Low,Unknown,Unknown,Takeaway,2023-08-15,August,Tuesday,Weekday
2234,TXN_5027125,Salad,Food,3,5,15.00,High,Cash,Cash,In-store,2023-07-06,July,Thursday,Weekday
2235,TXN_4356564,Coffee,Drink,2,2,4.00,Low,"Credit Card",Electronic,Takeaway,2023-10-05,October,Thursday,Weekday
2236,TXN_7433758,Cookie,Dessert,1,1,1.00,Low,Cash,Cash,Unknown,2023-06-09,June,Friday,Weekday
2237,TXN_2223047,Unknown,Unknown,2,2,4.00,Low,Unknown,Unknown,Takeaway,2023-06-14,June,Wednesday,Weekday
2238,TXN_2092288,Coffee,Drink,1,2,2.00,Low,"Credit Card",Electronic,Takeaway,2023-03-30,March,Thursday,Weekday
2239,TXN_9469735,Cake,Dessert,1,3,3.00,Low,Unknown,Unknown,In-store,2023-12-31,December,Sunday,Weekend
2240,TXN_5701303,Coffee,Drink,1,2,2.00,Low,"Digital Wallet",Electronic,Takeaway,2023-09-08,September,Friday,Weekday
2241,TXN_6762250,Cookie,Dessert,2,1,2.00,Low,"Digital Wallet",Electronic,Takeaway,2023-06-17,June,Saturday,Weekend
2242,TXN_7323833,Unknown,Unknown,3,4,12.00,Medium,"Credit Card",Electronic,Unknown,2023-04-09,April,Sunday,Weekend
2243,TXN_8553273,Juice,Drink,5,3,15.00,High,Cash,Cash,In-store,2023-01-15,January,Sunday,Weekend
2244,TXN_5161371,Cake,Dessert,2,3,6.00,Medium,"Credit Card",Electronic,In-store,2023-01-17,January,Tuesday,Weekday
2245,TXN_8713971,Tea,Drink,1,1.5,1.50,Low,Cash,Cash,Unknown,2023-08-26,August,Saturday,Weekend
2247,TXN_4076575,Smoothie,Drink,3,4,12.00,Medium,Unknown,Unknown,Takeaway,2023-01-18,January,Wednesday,Weekday
2248,TXN_1132566,Cake,Dessert,3,3,9.00,Medium,Cash,Cash,Unknown,2023-02-27,February,Monday,Weekday
2249,TXN_2432379,Coffee,Drink,1,2,2.00,Low,"Credit Card",Electronic,In-store,2023-10-24,October,Tuesday,Weekday
2250,TXN_3713527,Cookie,Dessert,4,1,4.00,Low,Unknown,Unknown,Takeaway,2023-03-08,March,Wednesday,Weekday
2251,TXN_3187634,Unknown,Unknown,5,2,10.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-09-01,September,Friday,Weekday
2252,TXN_1719440,Cookie,Dessert,5,1,5.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-07-13,July,Thursday,Weekday
2253,TXN_5908104,Sandwich,Food,2,4,8.00,Medium,"Credit Card",Electronic,Unknown,2023-05-12,May,Friday,Weekday
2254,TXN_6273703,Tea,Drink,2,1.5,3.00,Low,"Credit Card",Electronic,Unknown,2023-12-24,December,Sunday,Weekend
2255,TXN_1355212,Coffee,Drink,2,2,4.00,Low,Unknown,Unknown,Unknown,2023-05-25,May,Thursday,Weekday
2256,TXN_2050017,Sandwich,Food,4,4,16.00,High,Unknown,Unknown,Takeaway,2023-03-24,March,Friday,Weekday
2257,TXN_2155393,Juice,Drink,2,3,6.00,Medium,"Digital Wallet",Electronic,In-store,2023-07-12,July,Wednesday,Weekday
2258,TXN_6797827,Sandwich,Food,1,4,4.00,Low,"Credit Card",Electronic,Unknown,2023-06-16,June,Friday,Weekday
2259,TXN_3485938,Unknown,Unknown,4,5,20.00,High,Cash,Cash,Takeaway,2023-05-28,May,Sunday,Weekend
2260,TXN_6885626,Cake,Dessert,5,3,15.00,High,Unknown,Unknown,In-store,2023-08-06,August,Sunday,Weekend
2261,TXN_9449037,Coffee,Drink,4,2,8.00,Medium,Unknown,Unknown,Takeaway,2023-04-30,April,Sunday,Weekend
2262,TXN_3729074,Salad,Food,3,5,15.00,High,"Credit Card",Electronic,In-store,2023-04-15,April,Saturday,Weekend
2263,TXN_3114654,Juice,Drink,3,3,9.00,Medium,Unknown,Unknown,In-store,2023-12-01,December,Friday,Weekday
2264,TXN_7418962,Smoothie,Drink,4,4,16.00,High,Cash,Cash,Unknown,2023-03-07,March,Tuesday,Weekday
2265,TXN_7217537,Salad,Food,3,5,15.00,High,Cash,Cash,In-store,2023-12-19,December,Tuesday,Weekday
2266,TXN_8845592,Sandwich,Food,5,4,20.00,High,"Credit Card",Electronic,In-store,2023-11-12,November,Sunday,Weekend
2267,TXN_5837801,Salad,Food,1,5,5.00,Medium,"Credit Card",Electronic,In-store,2023-01-25,January,Wednesday,Weekday
2268,TXN_2402637,Unknown,Unknown,2,4,8.00,Medium,Unknown,Unknown,Takeaway,2023-06-18,June,Sunday,Weekend
2269,TXN_1336470,Tea,Drink,1,1.5,1.50,Low,Cash,Cash,Unknown,2023-12-22,December,Friday,Weekday
